;Mes;Hora;tipo_dia;mean;std;low_bound;high_bound
222;5;15:00;Laborable;0,9920102104191658;0,07382065736658687;0,918189553052579;1,0658308677857526
223;5;15:00;No laborable;0,8160130187190108;0,18590760419367777;0,630105414525333;1,0019206229126885
224;5;16:00;Laborable;0,9780118555560758;0,08472225772925694;0,8932895978268189;1,0627341132853327
225;5;16:00;No laborable;0,7586679054218256;0,1893474162350257;0,5693204891867999;0,9480153216568513
226;5;17:00;Laborable;0,9827882808946379;0,08758284341390103;0,8952054374807369;1,070371124308539
227;5;17:00;No laborable;0,7945179097937602;0,1533061609987963;0,641211748794964;0,9478240707925565
228;5;18:00;Laborable;0,9848591232896198;0,08330536476105571;0,901553758528564;1,0681644880506755
229;5;18:00;No laborable;0,8794667476996471;0,144008726766956;0,7354580209326911;1,023475474466603
230;5;19:00;Laborable;1,0094261413493195;0,07861660957999268;0,9308095317693268;1,0880427509293122
231;5;19:00;No laborable;0,9920980739828058;0,15192568433033907;0,8401723896524668;1,144023758313145
232;5;20:00;Laborable;1,0574441595340542;0,0870225202977382;0,9704216392363161;1,1444666798317924
233;5;20:00;No laborable;1,1300442844304495;0,2078170080364273;0,9222272763940221;1,3378612924668767
234;5;21:00;Laborable;1,12860504510365;0,1143313781007703;1,0142736670028798;1,2429364232044202
235;5;21:00;No laborable;1,4016989876450057;0,45709239726942313;0,9446065903755825;1,8587913849144289
236;5;22:00;Laborable;1,0855224121129619;0,1122410274432514;0,9732813846697105;1,1977634395562133
237;5;22:00;No laborable;1,433950062432825;0,5128413789896176;0,9211086834432074;1,9467914414224425
238;5;23:00;Laborable;1,0133387891321395;0,10823212588178348;0,905106663250356;1,121570915013923
239;5;23:00;No laborable;1,2881718699292772;0,39436214525045676;0,8938097246788205;1,6825340151797339
240;6;00:00;Laborable;0,9971006882456162;0,07119776803894268;0,9259029202066735;1,0682984562845588
241;6;00:00;No laborable;1,0760473567966968;0,088676535164358;0,9873708216323388;1,1647238919610547
242;6;01:00;Laborable;0,9448828399426332;0,08054229627222927;0,8643405436704039;1,0254251362148625
243;6;01:00;No laborable;1,0128694634334723;0,08573860949913752;0,9271308539343348;1,0986080729326098
244;6;02:00;Laborable;0,9049397917352563;0,0833818482206831;0,8215579435145732;0,9883216399559394
245;6;02:00;No laborable;0,9710634624531567;0,0797322231469229;0,8913312393062338;1,0507956856000795
246;6;03:00;Laborable;0,8867539575179364;0,08386861108476214;0,8028853464331742;0,9706225686026986
247;6;03:00;No laborable;0,9622428286012299;0,0808505328179626;0,8813922957832673;1,0430933614191924
248;6;04:00;Laborable;0,8834645320840917;0,08254638865733055;0,8009181434267612;0,9660109207414223
249;6;04:00;No laborable;0,9501509270631877;0,08307387205302269;0,867077055010165;1,0332247991162105
250;6;05:00;Laborable;0,9091519986649649;0,0760283183523148;0,83312368031265;0,9851803170172797
251;6;05:00;No laborable;0,9427490425643603;0,08349315345734627;0,859255889107014;1,0262421960217065
252;6;06:00;Laborable;0,9667329197773301;0,057417470963542834;0,9093154488137872;1,0241503907408729
253;6;06:00;No laborable;0,9282706782418357;0,0837819320680867;0,844488746173749;1,0120526103099223
254;6;07:00;Laborable;1,0319599063379976;0,04806600209807285;0,9838939042399247;1,0800259084360704
255;6;07:00;No laborable;0,9204776606650881;0,07273469253353293;0,8477429681315551;0,993212353198621
256;6;08:00;Laborable;1,0772112078904919;0,06056938751326046;1,0166418203772314;1,1377805954037523
257;6;08:00;No laborable;0,9647085480382321;0,05688838045099002;0,9078201675872422;1,0215969284892221
258;6;09:00;Laborable;1,0730700360966627;0,05451468202824821;1,0185553540684145;1,127584718124911
259;6;09:00;No laborable;0,9921988186904676;0,07152188633019177;0,9206769323602758;1,0637207050206594
260;6;10:00;Laborable;1,0614870659307438;0,05039143620749246;1,0110956297232514;1,1118785021382362
261;6;10:00;No laborable;1,0128763751555196;0,08200872036264036;0,9308676547928793;1,09488509551816
262;6;11:00;Laborable;1,0553929103363002;0,05190847285865838;1,003484437477642;1,1073013831949585
263;6;11:00;No laborable;1,0269991631391202;0,08056165599847373;0,9464375071406465;1,1075608191375939
264;6;12:00;Laborable;1,0618760358506585;0,05137704481002214;1,0104989910406363;1,1132530806606806
265;6;12:00;No laborable;1,0410564098486315;0,07810569875764482;0,9629507110909866;1,1191621086062762
266;6;13:00;Laborable;1,051911698913919;0,048712383597355;1,003199315316564;1,100624082511274
267;6;13:00;No laborable;1,0560303702526292;0,08814627909315154;0,9678840911594777;1,1441766493457808
268;6;14:00;Laborable;1,0168129667333343;0,053300356405387286;0,963512610327947;1,0701133231387217
269;6;14:00;No laborable;1,030526591892492;0,08867344714197917;0,9418531447505127;1,1192000390344712
270;6;15:00;Laborable;0,982467546766275;0,07050627798053617;0,9119612687857388;1,0529738247468112
271;6;15:00;No laborable;0,9474276944423263;0,10868410309912127;0,8387435913432051;1,0561117975414476
272;6;16:00;Laborable;0,9739670309614314;0,07948804531208856;0,8944789856493429;1,05345507627352
273;6;16:00;No laborable;0,9062810253269978;0,09236416237042412;0,8139168629565737;0,9986451876974219
274;6;17:00;Laborable;0,98615212746537;0,07469455432937154;0,9114575731359984;1,0608466817947415
275;6;17:00;No laborable;0,9040586476412632;0,07620927567688038;0,8278493719643828;0,9802679233181436
276;6;18:00;Laborable;0,9911729441758808;0,06635396614615713;0,9248189780297236;1,057526910322038
277;6;18:00;No laborable;0,9309467519425757;0,07624627204579536;0,8547004798967803;1,007193023988371
278;6;19:00;Laborable;1,0002865191372152;0,05771038587306238;0,9425761332641528;1,0579969050102775
279;6;19:00;No laborable;0,9688623836414777;0,08271744049888215;0,8861449431425955;1,0515798241403598
280;6;20:00;Laborable;1,0243237204913636;0,0637558506698542;0,9605678698215093;1,0880795711612177
281;6;20:00;No laborable;1,029442857892797;0,07981461558385598;0,949628242308941;1,109257473476653
282;6;21:00;Laborable;1,0640362783636956;0,06622204190738872;0,997814236456307;1,1302583202710843
283;6;21:00;No laborable;1,1377936493655056;0,10234175280174038;1,0354518965637654;1,240135402167246
284;6;22:00;Laborable;1,062219165551396;0,07168849826343829;0,9905306672879577;1,1339076638148342
285;6;22:00;No laborable;1,1855293583165412;0,15216573495200067;1,0333636233645405;1,3376950932685419
