month,day,gas,ton_CO2,CER_CO2,petroleo,prec,sol,tmed,velmedia,acumuladoprec,Precio medio,anno,Weekend,Invierno,Verano,Otono,Festivo,mes,cat_prec,cat_acumuladoprec,cat_sol,cat_tmed,cat_velmedia,cat_petroleo,cat_gas,cat_ton_CO2,cat_CER_CO2
1,1,17.521666666666665,12.276666666666669,0.3,55.800000000000004,1.1817951729163845,5.659322297530789,8.448553966007344,2.474667497417626,15.832796300874938,38.62659722222222,2017.5,0.16666666666666666,1.0,0.0,0.0,0.8333333333333334,1.0,1.6666666666666667,2.0,2.1666666666666665,2.1666666666666665,1.5,2.1666666666666665,2.0,1.8333333333333333,2.1666666666666665
1,2,17.521666666666665,11.016666666666667,0.31,55.745,0.3706041904435015,5.223536879282605,8.6799405908909,2.514130335742274,14.018655062299317,47.24569444444444,2017.5,0.16666666666666666,1.0,0.0,0.0,0.16666666666666666,1.0,1.3333333333333333,1.8333333333333333,2.3333333333333335,2.1666666666666665,1.8333333333333333,2.1666666666666665,2.0,1.6666666666666667,2.3333333333333335
1,3,17.521666666666665,11.198333333333332,0.305,56.14499999999999,1.3859670751587354,4.525939299977842,9.467003332402227,2.6081185843752057,10.397934428152816,46.5525,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.8333333333333333,1.6666666666666667,2.0,2.3333333333333335,1.6666666666666667,2.1666666666666665,2.0,1.6666666666666667,2.3333333333333335
1,4,17.521666666666665,11.726666666666667,0.3133333333333333,55.89666666666667,1.8306751540490727,4.827777178839377,9.884580644860689,2.700598791343177,9.06529261936428,46.927847222222226,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.5,1.6666666666666667,2.1666666666666665,2.3333333333333335,1.8333333333333333,2.1666666666666665,2.0,1.6666666666666667,2.5
1,5,17.521666666666665,12.731666666666664,0.31166666666666665,55.92166666666666,1.5934544638322816,5.713131308845391,8.638056146564468,2.613211215473948,9.734143385081369,50.33881944444445,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.5,1.3333333333333333,2.3333333333333335,2.1666666666666665,1.6666666666666667,2.1666666666666665,2.0,1.8333333333333333,2.5
1,6,17.521666666666665,13.549999999999999,0.3016666666666667,55.87833333333334,2.066915007871777,4.994210134720459,7.577352124091117,2.6248680248214122,10.933273031111751,46.84326388888889,2017.5,0.3333333333333333,1.0,0.0,0.0,0.8333333333333334,1.0,1.5,1.3333333333333333,2.0,1.8333333333333333,1.8333333333333333,2.1666666666666665,2.0,1.8333333333333333,2.5
1,7,17.521666666666665,14.935,0.3016666666666667,55.475,1.5183318441186036,5.143922998348362,8.055384384174038,2.524866388082458,12.875545257262095,52.17374999999999,2017.5,0.3333333333333333,1.0,0.0,0.0,0.16666666666666666,1.0,1.6666666666666667,1.5,2.1666666666666665,1.6666666666666667,1.6666666666666667,2.1666666666666665,2.0,2.0,2.3333333333333335
1,8,17.521666666666665,15.420000000000002,0.3166666666666667,54.69833333333333,1.2758792977618811,5.687742437543387,8.36308256142877,2.3147221437437766,14.253573893755167,55.650347222222216,2017.5,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.6666666666666667,2.3333333333333335,1.8333333333333333,1.3333333333333333,2.1666666666666665,2.0,2.0,2.3333333333333335
1,9,17.521666666666665,15.38,0.3166666666666667,54.80333333333332,1.5920049578063675,5.250272606992736,8.570754963896027,2.754734097527791,15.137519079948772,54.23916666666667,2017.5,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2.1666666666666665,1.6666666666666667,2.0,2.0,1.8333333333333333,2.1666666666666665,2.0,2.0,2.3333333333333335
1,10,17.521666666666665,15.749999999999998,0.315,54.66833333333333,2.7512487929879463,4.276771288906894,8.749095584958676,3.3990721561519397,15.681755167743717,48.5013888888889,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.3333333333333335,1.6666666666666667,1.8333333333333333,2.0,2.3333333333333335,2.1666666666666665,2.0,2.1666666666666665,2.1666666666666665
1,11,17.521666666666665,15.305000000000001,0.3233333333333333,54.50333333333333,0.8282622205574227,5.5250780001911215,8.40337639066131,3.2615672715458124,17.652903166478506,50.32868055555556,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.5,1.8333333333333333,2.3333333333333335,2.1666666666666665,2.1666666666666665,2.0,2.0,2.1666666666666665,2.1666666666666665
1,12,17.521666666666665,15.076666666666668,0.30666666666666664,53.928333333333335,0.5887911669666636,5.992670589662012,7.990530625981477,2.4188790471654085,17.231684725362996,55.70298611111111,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.6666666666666667,1.8333333333333333,2.3333333333333335,1.6666666666666667,1.8333333333333333,1.8333333333333333,2.0,2.1666666666666665,2.0
1,13,17.521666666666665,12.295,0.25,53.443333333333335,1.7781022124264299,5.041462975211667,7.802429070211535,2.6375944942851945,17.647248338744625,54.588611111111106,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.1666666666666665,1.8333333333333333,2.0,1.8333333333333333,2.1666666666666665,1.8333333333333333,2.0,2.0,1.8333333333333333
1,14,17.521666666666665,12.200000000000001,0.24666666666666667,53.76499999999999,1.4802828986267373,4.743240687969521,8.12733660450108,2.7262577998452273,18.885944925737014,53.10194444444445,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.1666666666666665,1.8333333333333333,1.8333333333333333,1.6666666666666667,2.0,2.0,2.0,2.0,1.8333333333333333
1,15,17.521666666666665,12.186666666666667,0.2333333333333333,53.835,2.1309873954315472,4.745056110078591,8.046352100755831,3.0022885750845174,20.2423144555238,51.97013888888889,2017.5,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.1666666666666665,1.6666666666666667,2.3333333333333335,2.0,2.0,2.0,1.8333333333333333
1,16,17.521666666666665,12.426666666666668,0.2333333333333333,54.05333333333334,1.6067336279398414,5.42868986951972,8.318643147376092,3.237040843984787,21.19150667803897,52.64784722222222,2017.5,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2.1666666666666665,2.1666666666666665,2.0,2.1666666666666665,2.3333333333333335,2.1666666666666665,2.0,2.1666666666666665,1.8333333333333333
1,17,17.521666666666665,12.636666666666665,0.2316666666666667,53.75166666666667,1.069638920653795,5.351541735303197,7.450521394676271,2.885135025178212,22.427636115535307,52.301666666666655,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.0,2.1666666666666665,2.3333333333333335,1.6666666666666667,2.0,2.0,2.0,2.1666666666666665,1.8333333333333333
1,18,17.521666666666665,12.883333333333333,0.2316666666666667,53.86500000000001,2.796943693956561,3.932459091550289,6.800325093356535,2.849938907526242,22.111307961030366,54.65006944444445,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.1666666666666665,2.3333333333333335,1.6666666666666667,1.5,2.0,1.8333333333333333,2.0,2.1666666666666665,1.8333333333333333
1,19,17.521666666666665,12.96,0.23333333333333336,53.71,3.9371023324449737,3.8154547936469734,6.91102749917516,3.232168022702178,23.077576500937855,56.60055555555556,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.5,2.3333333333333335,1.6666666666666667,1.6666666666666667,2.1666666666666665,2.0,2.0,2.1666666666666665,1.8333333333333333
1,20,17.521666666666665,12.831666666666669,0.23333333333333336,53.81833333333333,3.593030403668982,3.559720041152355,7.11762281839214,3.226509423111628,25.421224369550544,57.78180555555556,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.6666666666666665,2.1666666666666665,1.5,1.6666666666666667,2.1666666666666665,2.0,2.0,2.1666666666666665,1.8333333333333333
1,21,17.521666666666665,12.788333333333334,0.23166666666666666,54.048333333333325,2.858090686309779,4.332803738101464,7.954423123226273,3.1306692461317316,26.94733976534775,55.01576388888889,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.3333333333333335,2.1666666666666665,1.6666666666666667,1.6666666666666667,2.1666666666666665,1.8333333333333333,2.0,2.1666666666666665,1.8333333333333333
1,22,17.521666666666665,12.843333333333334,0.23166666666666666,53.946666666666665,2.827219564559323,3.618725476064849,8.39335546755769,2.9172345342212616,28.287098607538933,55.92013888888889,2017.5,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,2.3333333333333335,2.3333333333333335,1.5,1.8333333333333333,2.1666666666666665,1.8333333333333333,2.0,2.1666666666666665,1.8333333333333333
1,23,17.521666666666665,12.764999999999999,0.2316666666666667,54.01166666666666,1.5678338415466773,4.957962774283129,9.113180895829503,2.870798196989719,29.838438874336372,58.700208333333336,2017.5,0.16666666666666666,1.0,0.0,0.0,0.0,1.0,1.8333333333333333,2.3333333333333335,2.0,2.0,1.8333333333333333,1.8333333333333333,2.0,2.1666666666666665,1.8333333333333333
1,24,17.521666666666665,12.558333333333335,0.23166666666666666,53.59166666666666,1.3517078834819134,5.667242300818408,9.284199019793785,2.7483239739375604,29.81426775807668,56.76138888888889,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.8333333333333333,2.1666666666666665,2.5,2.1666666666666665,2.0,1.8333333333333333,2.0,2.0,1.8333333333333333
1,25,17.521666666666665,12.505,0.2316666666666667,53.69,1.7949574473367778,4.984536879531986,9.012035183893353,2.675186368470061,28.41472684857065,57.00993055555555,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.1666666666666665,2.1666666666666665,2.1666666666666665,2.1666666666666665,1.8333333333333333,1.8333333333333333,2.0,2.0,1.8333333333333333
1,26,17.521666666666665,12.573333333333332,0.22999999999999998,53.83500000000001,1.6750707052120806,5.193911625623097,8.404765178797335,2.5898624288570233,29.38142207535,57.49673611111112,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.3333333333333335,2.1666666666666665,2.0,2.1666666666666665,1.8333333333333333,1.8333333333333333,2.0,2.0,1.8333333333333333
1,27,17.521666666666665,12.31,0.22666666666666668,53.585,2.341063270440347,4.306428105255351,8.748122288665098,3.344003199586013,30.46770161359542,51.14986111111111,2017.5,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,2.3333333333333335,2.1666666666666665,1.8333333333333333,2.1666666666666665,2.5,1.8333333333333333,2.0,1.8333333333333333,1.8333333333333333
